"severity","dimension","code","name","stage","detail"
"debt","deepVerification.notApproved","8995","誠建設工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","8996","ハウスフリーダム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","8999","グランディハウス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9001","東武鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9003","相鉄ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9005","東急","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9006","京浜急行電鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9007","小田急電鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9008","京王電鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9009","京成電鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9010","富士急行","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9012","秩父鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9017","新潟交通","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9020","東日本旅客鉄道","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9021","西日本旅客鉄道","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9022","東海旅客鉄道","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9023","東京地下鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9024","西武ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9025","鴻池運輸","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9028","ゼロ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9029","ヒガシホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9031","西日本鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9033","広島電鉄","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9034","南総通運","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9036","東部ネットワーク","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9037","ハマキョウレックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9039","サカイ引越センター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9041","近鉄グループホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9042","阪急阪神ホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9044","ＮＡＮＫＡＩ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9045","京阪ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9046","神戸電鉄","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9048","名古屋鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9049","京福電気鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9051","センコン物流","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9052","山陽電気鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9057","遠州トラック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9059","カンダホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9060","日本ロジテム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9063","岡山県貨物運送","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9064","ヤマトホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9065","山九","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9068","丸全昭和運輸","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9069","センコーグループホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9072","ニッコンホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9073","京極運輸商事","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9074","日本石油輸送","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9075","福山通運","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9076","セイノーホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9081","神奈川中央交通","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9082","大和自動車交通","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9083","神姫バス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9087","タカセ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9090","ＡＺ－ＣＯＭ丸和ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9101","日本郵船","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9104","商船三井","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9107","川崎汽船","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9110","ＮＳユナイテッド海運","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9115","明海グループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9119","飯野海運","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9127","玉井商船","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9130","共栄タンカー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9142","九州旅客鉄道","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9143","ＳＧホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9145","ビーイングホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9147","ＮＩＰＰＯＮ ＥＸＰＲＥＳＳホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9171","栗林商船","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9173","東海汽船","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9193","東京汽船","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9201","日本航空","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9202","ANAホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9204","スカイマーク","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9206","スターフライヤー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9216","ビーウィズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9229","サンウェルズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9233","アジア航測","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9247","ＴＲＥホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9252","ラストワンマイル","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","9267","Ｇｅｎｋｙ ＤｒｕｇＳｔｏｒｅｓ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9270","バリュエンスホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9271","和心","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","9273","コーア商事ホールディングス","core","status=not_started, stars=2"
