"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"8303","SBI新生銀行","Prime","銀行業","core","false","false","true","false","true","false","4","2","0","true","true","28","(訂正・数値データ訂正)「2026年3月期 決算短信〔日本基準〕(連結)」の一部訂正について","2026-06-15","https://www2.jpx.co.jp/disc/83030/140120260602559113.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8304","あおぞら銀行","Prime","銀行業","core","false","true","true","true","false","false","4","3","0","true","true","107","2025年度決算および中期経営計画の進捗状況","2026-05-14","https://www2.jpx.co.jp/disc/83040/140120260514532886.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8306","三菱UFJフィナンシャル・グループ","Prime","銀行業","core","false","false","false","true","false","false","0","0","2","true","true","143","中期経営計画における財務目標の修正について","2026-05-15","https://www2.jpx.co.jp/disc/83060/140120260515538305.pdf",""
"8308","りそなホールディングス","Prime","銀行業","core","false","true","false","true","false","false","4","0","4","true","true","170","りそなグループ 中期経営計画2026~2028年度","2026-03-31","https://www.resona-gr.co.jp/holdings/about/strategy/plan/index.html",""
"8309","三井住友トラストグループ","Prime","銀行業","core","false","true","true","true","false","false","4","4","0","true","true","107","中期経営計画(2026~2028年度)について","2026-05-14","https://www2.jpx.co.jp/disc/83090/140120260514534795.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8316","三井住友フィナンシャルグループ","Prime","銀行業","core","false","true","false","true","false","false","4","0","1","true","true","153","SMBCグループ 中期経営計画2026~2028年度","2026-05-13","https://www.smfg.co.jp/company/strategy/",""
"8331","千葉銀行","Prime","銀行業","core","false","true","true","true","false","false","4","4","0","true","true","106","第16次中期経営計画の策定について","2026-03-25","https://www2.jpx.co.jp/disc/83310/140120260325588131.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8334","群馬銀行","Prime","銀行業","core","false","true","true","true","false","false","5","5","0","true","true","104","(訂正)「新中期経営計画について」の一部訂正について","2025-02-28","https://www2.jpx.co.jp/disc/83340/140120250228585070.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8336","武蔵野銀行","Prime","銀行業","core","false","true","true","true","false","false","3","4","0","true","true","102","新中期経営計画「MCP 2/3」について","2026-03-16","https://www2.jpx.co.jp/disc/83360/140120260316582301.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8337","千葉興業銀行","Prime","銀行業","core","false","true","true","true","false","false","4","2","0","true","true","100","パーパスの制定および新中期経営計画策定について","2025-03-28","https://www2.jpx.co.jp/disc/83370/140120250328503241.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8338","筑波銀行","Prime","銀行業","core","false","true","true","true","false","false","4","4","0","true","true","101","「第6次中期経営計画」の策定について","2025-06-06","https://www2.jpx.co.jp/disc/83380/140120250606583480.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8341","七十七銀行","Prime","銀行業","core","false","false","true","false","false","false","4","5","0","true","true","62","統合報告書 2024","2024-09-24","https://www2.jpx.co.jp/disc/83410/140120240920586941.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8343","秋田銀行","Prime","銀行業","core","false","true","true","true","false","false","4","5","0","true","true","100","新中期経営計画の策定について","2025-03-27","https://www2.jpx.co.jp/disc/83430/140120250326501049.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8344","山形銀行","Prime","銀行業","core","false","true","true","true","false","false","3","1","0","true","true","90","第21次長期経営計画「Pro-Act」の策定について","2024-03-25","https://www2.jpx.co.jp/disc/83440/140120240321557069.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"8345","岩手銀行","Prime","銀行業","core","false","true","true","true","false","false","4","4","0","true","true","106","新中期経営計画(第22次中期経営計画)の策定について","2026-03-30","https://www2.jpx.co.jp/disc/83450/140120260327590723.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8346","東邦銀行","Prime","銀行業","core","false","true","true","true","false","false","3","3","0","true","true","97","長期経営計画「TXPLAN 2030」の計数計画見直しに関するお知らせ","2025-05-09","https://www2.jpx.co.jp/disc/83460/140120250508535811.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8349","東北銀行","Standard","銀行業","core","false","true","true","true","false","false","3","1","0","true","false","80","「とうぎんVision」の制定および「第1次中期経営計画」策定について","2022-05-12","https://www2.jpx.co.jp/disc/83490/140120220511540616.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8354","ふくおかフィナンシャルグループ","Prime","銀行業","core","false","true","true","true","false","false","4","4","0","true","true","101","ふくおかフィナンシャルグループ「第8次中期経営計画」の策定について","2025-05-12","https://www2.jpx.co.jp/disc/83540/140120250512541216.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"8358","スルガ銀行","Prime","銀行業","core","false","true","true","true","false","false","3","4","0","true","true","103","中期経営計画(2026年度~2028年度)の策定について","2026-04-24","https://www2.jpx.co.jp/disc/83580/140120260424510075.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
